"","Species1","Species2","DistPer","SameName","DistPhy","Dist74","Dist23","DistCol"
"1","Acanthis flammea","Actitis macularius",2.97232259544593,FALSE,170.160778772458,4,4,0.922416321298806
"2","Acanthis flammea","Aegolius funereus",3.36703675416373,FALSE,166.648470384983,4,4,0.609999855099665
"3","Acanthis flammea","Alca torda",5.75370150682985,FALSE,170.160778772727,4,4,0.44376717376347
"4","Acanthis flammea","Alle alle",3.23472227333334,FALSE,170.160778772746,4,4,0.408602031998618
"5","Acanthis flammea","Anas acuta",6.56838883754456,FALSE,206.548266969269,4,4,4.24410590776049
"6","Acanthis flammea","Anas crecca",4.99705740990303,FALSE,206.548266969304,4,4,8.06062752647401
"7","Acanthis flammea","Anas rubripes",6.94811846459119,FALSE,206.548266969288,4,4,1.71408676370147
"8","Acanthis flammea","Anser caerulescens",8.35504849265776,FALSE,206.548266969227,4,4,0.780130953957416
"9","Acanthis flammea","Asio flammeus",5.7238029511186,FALSE,166.648470384875,4,4,2.76117428911096
"10","Acanthis flammea","Aythya affinis",5.88315334387745,FALSE,206.5482669692,4,4,1.03961760073656
"11","Acanthis flammea","Aythya collaris",5.77291103970385,FALSE,206.54826696923,4,4,1.83743120696039
"12","Acanthis flammea","Aythya marila",6.10245343863751,FALSE,206.548266969211,4,4,1.68761720882352
"13","Acanthis flammea","Bonasa umbellus",4.78763834828151,FALSE,206.548266968538,4,4,0.837366400330527
"14","Acanthis flammea","Botaurus lentiginosus",7.39379309090356,FALSE,170.16077877276,4,4,1.18490635944149
"15","Acanthis flammea","Branta bernicla",6.72524425499184,FALSE,206.548266969216,4,4,1.98342169004576
"16","Acanthis flammea","Branta canadensis",7.9833688028715,FALSE,206.548266969207,4,4,1.62320844662294
"17","Acanthis flammea","Bubo scandiacus",7.85999217437691,FALSE,166.64847038514,4,4,3.21258849950683
"18","Acanthis flammea","Bubo virginianus",7.4411075424972,FALSE,166.648470384776,4,4,0.814632283773308
"19","Acanthis flammea","Bucephala clangula",5.48480977530458,FALSE,206.548266969222,4,4,2.79209190133288
"20","Acanthis flammea","Bucephala islandica",5.56140491896478,FALSE,206.548266969329,4,4,1.62927264178559
"21","Acanthis flammea","Buteo lagopus",7.61915916562198,FALSE,166.648470384406,4,4,0.740830392281797
"22","Acanthis flammea","Calidris melanotos",3.77587745169677,FALSE,170.160778772747,4,4,1.30886685050112
"23","Acanthis flammea","Calidris minutilla",2.32566927786959,FALSE,170.16077877282,4,4,0.601929416538265
"24","Acanthis flammea","Canachites canadensis",4.18187011184768,FALSE,206.548266968332,4,4,1.28722739691445
"25","Acanthis flammea","Cepphus grylle",4.21528245545787,FALSE,170.160778772765,4,4,1.89036873082732
"26","Acanthis flammea","Charadrius semipalmatus",2.98860082594902,FALSE,170.160778773087,4,4,1.13798770882429
"27","Acanthis flammea","Charadrius vociferus",3.80800909488408,FALSE,170.160778772816,4,4,0.504097008206931
"28","Acanthis flammea","Chordeiles minor",4.25298043365376,FALSE,166.648470384286,4,4,1.95403918801168
"29","Acanthis flammea","Circus hudsonius",7.00159358352148,FALSE,166.648470384605,4,4,0.420855502951519
"30","Acanthis flammea","Clangula hyemalis",5.62293833195483,FALSE,206.548266969214,4,4,3.26194927372803
"31","Acanthis flammea","Colaptes auratus",4.3856364582211,FALSE,166.648470384783,4,4,3.34769894496804
"32","Acanthis flammea","Corvus brachyrhynchos",6.78272585669436,FALSE,103.2650868537,3,3,2.26678687260167
"33","Acanthis flammea","Corvus corax",8.6702403444924,FALSE,103.26508685354,3,3,5.15999018520858
"34","Acanthis flammea","Empidonax flaviventris",1.30701998113031,FALSE,148.741062915769,3,3,3.02593669131248
"35","Acanthis flammea","Empidonax traillii",1.18921836877418,FALSE,138.327524878766,3,3,0.983691983941351
"36","Acanthis flammea","Eremophila alpestris",1.71412068984103,FALSE,96.669875017077,3,3,2.17140120504241
"37","Acanthis flammea","Euphagus carolinus",2.66761625170787,FALSE,71.147161831291,3,3,1.65530785598881
"38","Acanthis flammea","Falco columbarius",4.33568807503512,FALSE,100.418230630887,4,4,1.05278099827042
"39","Acanthis flammea","Fratercula arctica",5.35806965498577,FALSE,170.16077877276,4,4,0.791219569376384
"40","Acanthis flammea","Gallinago delicata",5.03446252365284,FALSE,170.16077877228,4,4,1.52008031266603
"41","Acanthis flammea","Gavia immer",8.53167264791912,FALSE,170.160778772761,4,4,1.42742198184133
"42","Acanthis flammea","Gavia stellata",6.81021972652204,FALSE,170.160778772673,4,4,0.572803372628397
"43","Acanthis flammea","Haliaeetus leucocephalus",9.96373416769378,FALSE,166.648470384355,4,4,1.22832844202867
"44","Acanthis flammea","Histrionicus histrionicus",4.86462391739536,FALSE,206.548266969238,4,4,1.53676080515826
"45","Acanthis flammea","Lagopus lagopus",4.4842014318221,FALSE,206.548266968313,4,4,1.19134382918279
"46","Acanthis flammea","Lagopus muta",4.07923295356004,FALSE,206.548266968211,4,4,1.35965027707429
"47","Acanthis flammea","Larus argentatus",7.89087343335443,FALSE,170.160778772705,4,4,1.51838865773028
"48","Acanthis flammea","Larus glaucoides",7.30714362141935,FALSE,170.160778772739,4,4,2.46508490310897
"49","Acanthis flammea","Larus hyperboreus",8.37311297215566,FALSE,170.160778772705,4,4,2.84772937900039
"50","Acanthis flammea","Larus marinus",8.47723863720882,FALSE,170.160778772718,4,4,0.718858647798816
"51","Acanthis flammea","Loxia curvirostra",2.08856142698775,FALSE,12.4501855550285,2,2,1.47297156562592
"52","Acanthis flammea","Loxia leucoptera",1.4875757829785,FALSE,38.455457249359,2,2,4.07784715421724
"53","Acanthis flammea","Megaceryle alcyon",4.98226397765153,FALSE,166.648470384598,4,4,0.597435789698974
"54","Acanthis flammea","Melanitta americana",6.0455932127348,FALSE,206.548266969247,4,4,3.86171706807568
"55","Acanthis flammea","Melanitta deglandi",6.82423811448872,FALSE,206.548266969269,4,4,3.8798330735392
"56","Acanthis flammea","Melanitta perspicillata",6.35398546995392,FALSE,206.548266969267,4,4,3.88740613375144
"57","Acanthis flammea","Mergus merganser",6.79934346323822,FALSE,206.5482669692,4,4,1.16487987759154
"58","Acanthis flammea","Mergus serrator",6.33203028137262,FALSE,206.548266969276,4,4,1.29919714993144
"59","Acanthis flammea","Morus bassanus",9.86022966721049,FALSE,170.160778772728,4,4,1.88167036058754
"60","Acanthis flammea","Nannopterum auritum",7.61281906662157,FALSE,170.160778772639,4,4,2.40273143013811
"61","Acanthis flammea","Numenius phaeopus.1",6.96562747357622,FALSE,170.160778772307,4,4,0.55154199195082
"62","Acanthis flammea","Pandion haliaetus.1",7.95295782562,FALSE,166.648470384692,4,4,1.15364684390158
"63","Acanthis flammea","Passerella iliaca",1.29396411258491,FALSE,55.6352485832834,2,3,1.21360052817511
"64","Acanthis flammea","Perisoreus canadensis",3.9603988038087,FALSE,119.049599020298,3,3,0.336816782691247
"65","Acanthis flammea","Phalacrocorax carbo.1",8.02841700088834,FALSE,170.1607787728,4,4,2.1021628394031
"66","Acanthis flammea","Phalaropus fulicarius",3.96669660400054,FALSE,170.160778772584,4,4,7.99519964883917
"67","Acanthis flammea","Phalaropus lobatus",3.2594229231955,FALSE,170.160778772429,4,4,0.457748307625607
"68","Acanthis flammea","Picoides arcticus",3.49394815958828,FALSE,166.648470384812,4,4,2.45419893198147
"69","Acanthis flammea","Picoides dorsalis",3.00936438022244,FALSE,166.648470384921,4,4,2.02521374072928
"70","Acanthis flammea","Pinicola enucleator",2.28103562552091,FALSE,16.705373906753,2,2,4.16697383061494
"71","Acanthis flammea","Plectrophenax nivalis",1.54217819261874,FALSE,55.6352485831839,2,3,1.17295169955611
"72","Acanthis flammea","Pluvialis dominica",4.53494092063174,FALSE,170.1607787727,4,4,1.37084404929309
"73","Acanthis flammea","Poecile hudsonicus",1.782113675666,FALSE,91.4482577377571,3,3,0.43793893114867
"74","Acanthis flammea","Quiscalus quiscula",3.93590208568768,FALSE,55.635248583327,3,3,8.69468839699404
"75","Acanthis flammea","Regulus satrapa",2.41022571907603,FALSE,90.2852020900814,3,3,3.97188796841809
"76","Acanthis flammea","Riparia riparia",2.88562562763627,FALSE,91.4482577374647,3,3,0.72663425022951
"77","Acanthis flammea","Rissa tridactyla",6.01574203166861,FALSE,170.160778772739,4,4,1.77732057848892
"78","Acanthis flammea","Setophaga magnolia",1.88723006539743,FALSE,55.6352485832417,3,3,2.83761207154458
"79","Acanthis flammea","Setophaga petechia",1.72877652181752,FALSE,55.6352485833642,3,3,7.28164063473554
"80","Acanthis flammea","Sitta canadensis",1.76091816942573,FALSE,89.4580470729362,3,3,2.05100148140114
"81","Acanthis flammea","Somateria mollissima",6.927843085281,FALSE,206.548266969191,4,4,1.37326058885867
"82","Acanthis flammea","Somateria spectabilis",6.24537739055801,FALSE,206.548266969238,4,4,1.25577661039674
"83","Acanthis flammea","Spatula discors",5.48175465428116,FALSE,206.548266969265,4,4,2.07784639327124
"84","Acanthis flammea","Stercorarius pomarinus",6.79917376764449,FALSE,170.160778772961,4,4,1.21218451648768
"85","Acanthis flammea","Sterna hirundo.1",5.75147906508454,FALSE,170.160778772751,4,4,2.66803498782081
"86","Acanthis flammea","Sterna paradisaea",5.92920743660775,FALSE,170.160778772756,4,4,2.50564558997099
"87","Acanthis flammea","Strix varia",7.03098561346364,FALSE,166.648470384903,4,4,0.496507340983635
"88","Acanthis flammea","Surnia ulula",5.03184803537186,FALSE,166.648470384947,4,4,0.302754636955029
"89","Acanthis flammea","Tachycineta bicolor",2.76192331940469,FALSE,91.4482577375244,3,3,0.81381128328748
"90","Acanthis flammea","Tringa melanoleuca",5.8554689235796,FALSE,170.16077877255,4,4,1.80516092586348
"91","Acanthis flammea","Tringa solitaria",3.83523019722103,FALSE,170.160778772509,4,4,0.626146919037085
"92","Acanthis flammea","Turdus migratorius",2.89943906652586,FALSE,89.4580470733799,3,3,2.16255723554037
"93","Acanthis flammea","Uria aalge",6.00021625967724,FALSE,170.16077877277,4,4,0.459132980393668
"94","Acanthis flammea","Uria lomvia",5.64180605758374,FALSE,170.160778772756,4,4,0.576266005387224
