"","Species1","Species2","DistPer","SameName","DistPhy","Dist74","Dist23","DistCol"
"1","Accipiter gentilis","Accipiter nisus",2.54805379159751,TRUE,63.6546437604894,1,1,0.779764168701361
"2","Accipiter gentilis","Actitis hypoleucos.2",6.19508692259626,FALSE,169.50427584743,4,4,0.212685777792753
"3","Accipiter gentilis","Aegolius funereus.1",3.94629594232463,FALSE,160.915000169519,4,4,0.917065970685803
"4","Accipiter gentilis","Anas acuta.1",3.18644597355892,FALSE,205.724024135574,4,4,1.62577265829427
"5","Accipiter gentilis","Anas crecca.1",4.26452367053408,FALSE,205.72402413563,4,4,5.45585402405795
"6","Accipiter gentilis","Anas platyrhynchos",3.27631748667234,FALSE,205.724024135693,4,4,5.08206832244692
"7","Accipiter gentilis","Anser erythropus",2.42995427191443,FALSE,205.724024135651,4,4,4.07736583225337
"8","Accipiter gentilis","Anser fabalis",2.87911314002926,FALSE,205.724024135659,4,4,2.46314108071104
"9","Accipiter gentilis","Aquila chrysaetos",2.78772555720789,FALSE,109.761451816757,2,2,2.09239181461077
"10","Accipiter gentilis","Asio flammeus.1",2.11180986320422,FALSE,160.91500016968,4,4,2.71977428700763
"11","Accipiter gentilis","Aythya fuligula",4.06121626455122,FALSE,205.724024135661,4,4,2.91720305854427
"12","Accipiter gentilis","Aythya marila.1",3.94251892094641,FALSE,205.724024135643,4,4,2.14184782423017
"13","Accipiter gentilis","Bubo scandiacus.1",1.23302529683622,FALSE,160.915000169539,4,4,2.35215973082611
"14","Accipiter gentilis","Bucephala clangula.1",3.39189833419329,FALSE,205.724024135612,4,4,2.49935526637898
"15","Accipiter gentilis","Buteo lagopus.1",0.964303976964549,FALSE,106.4730779713,2,2,1.0686954780968
"16","Accipiter gentilis","Calidris pugnax",4.84827265595916,FALSE,169.504275847765,4,4,4.17154475455506
"17","Accipiter gentilis","Charadrius hiaticula.2",6.29065709936197,FALSE,169.50427584788,4,4,0.634289591894993
"18","Accipiter gentilis","Cinclus cinclus",6.41435937244798,FALSE,165.956789689142,4,4,1.69380778750925
"19","Accipiter gentilis","Circus cyaneus",1.68134884128349,TRUE,58.9918867909635,2,2,1.32188966252565
"20","Accipiter gentilis","Clangula hyemalis.1",2.87032967325148,FALSE,205.724024135593,4,4,4.61832363741753
"21","Accipiter gentilis","Corvus corax.1",2.51511654683515,FALSE,165.956789688833,4,4,7.67872156160183
"22","Accipiter gentilis","Corvus corone",1.44784500811297,FALSE,165.956789689179,4,4,3.22498423894609
"23","Accipiter gentilis","Cuculus canorus",3.63772850735075,FALSE,168.773297801283,4,4,2.03867096642352
"24","Accipiter gentilis","Cygnus cygnus",3.77189942670043,FALSE,205.724024135671,4,4,1.56188967573502
"25","Accipiter gentilis","Delichon urbicum.1",7.82733688154971,FALSE,165.956789688758,4,4,2.19703756007127
"26","Accipiter gentilis","Dryobates minor",6.81141644015388,FALSE,160.915000169318,4,4,2.49365779173504
"27","Accipiter gentilis","Dryocopus martius",2.88069907986725,FALSE,117.090946279228,4,4,4.7938033036541
"28","Accipiter gentilis","Eudromias morinellus",5.54227502009386,FALSE,169.504275847939,4,4,2.04824864240665
"29","Accipiter gentilis","Falco columbarius.1",3.45776825384356,TRUE,165.956789688732,3,4,1.58672369256666
"30","Accipiter gentilis","Falco peregrinus.1",2.12680509164021,TRUE,165.956789688756,3,4,1.75102611089785
"31","Accipiter gentilis","Falco rusticolus",1.43391464023614,TRUE,165.956789688826,3,4,0.59003418577207
"32","Accipiter gentilis","Falco tinnunculus",2.76479484154915,TRUE,165.956789688684,3,4,1.96549601144963
"33","Accipiter gentilis","Fulmarus glacialis",2.10151102955467,FALSE,169.504275847929,4,4,2.11964074948551
"34","Accipiter gentilis","Gallinago gallinago",5.56543532327923,FALSE,169.504275847468,4,4,2.08498692174083
"35","Accipiter gentilis","Gavia arctica",4.06134137332195,FALSE,169.504275847454,4,4,3.41952390383272
"36","Accipiter gentilis","Gavia stellata.1",3.85946149241807,FALSE,169.504275848451,4,4,1.74194637150795
"37","Accipiter gentilis","Grus grus",4.063767939117,FALSE,169.504275848174,4,4,1.50698122993405
"38","Accipiter gentilis","Haematopus ostralegus",3.51590287876608,FALSE,169.504275847402,4,4,3.89392834205897
"39","Accipiter gentilis","Haliaeetus albicilla",3.25426693126819,FALSE,106.4730779712,2,2,1.6722988501108
"40","Accipiter gentilis","Lagopus lagopus.1",2.93637760631887,FALSE,205.724024135329,4,4,2.52059100062714
"41","Accipiter gentilis","Lagopus muta.1",3.87807721413547,FALSE,205.724024135275,4,4,1.94290763803895
"42","Accipiter gentilis","Larus argentatus.1",2.55856823552525,FALSE,169.504275847071,4,4,0.612060621741643
"43","Accipiter gentilis","Larus argentatus.2",2.55856823552525,FALSE,169.504275847071,4,4,0.612060621741643
"44","Accipiter gentilis","Larus canus",3.13045866600326,FALSE,169.504275847058,4,4,1.13740995560382
"45","Accipiter gentilis","Larus marinus.1",2.60380241355664,FALSE,169.504275847068,4,4,0.680026494797532
"46","Accipiter gentilis","Luscinia svecica",7.59668343820213,FALSE,165.956789689237,4,4,4.68506163627626
"47","Accipiter gentilis","Mareca penelope",3.41883133396179,FALSE,205.724024135621,4,4,1.81575559890358
"48","Accipiter gentilis","Melanitta fusca",3.35522791851277,FALSE,205.724024135598,4,4,2.57489231698828
"49","Accipiter gentilis","Melanitta perspicillata.1",3.52460764203406,FALSE,205.72402413564,4,4,5.28919849722461
"50","Accipiter gentilis","Mergus merganser.1",2.73824711172285,FALSE,205.724024135617,4,4,1.79221327392894
